/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoPublicoNaLegAtual;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/SexoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/FormaTratamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlFotoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParticular;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/EmailParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/SiglaPartidoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UfParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/MembroMesa;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/MembroLideranca;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/NumeroTelefone;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/OrdemPublicacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/IndicadorFax;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/CodigoMandato;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/UfParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/NumeroLegislatura;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/NumeroLegislatura;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/CodigoExercicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/SiglaCausaAfastamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DescricaoCausaAfastamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataLeitura
"1186";"860";"Luis Carlos Heinze";"Luis Carlos Heinze";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1186";;"sen.luiscarlosheinze@senado.leg.br";;;;;"33034124";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"1186";"860";"Luis Carlos Heinze";"Luis Carlos Heinze";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1186";;"sen.luiscarlosheinze@senado.leg.br";;;;;"33034127";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"1186";"860";"Luis Carlos Heinze";"Luis Carlos Heinze";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1186";;"sen.luiscarlosheinze@senado.leg.br";;;;;"33034129";"4";"Não";;;;;;;;;;;;;;;;;;;;;
"1186";"860";"Luis Carlos Heinze";"Luis Carlos Heinze";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1186";;"sen.luiscarlosheinze@senado.leg.br";;;;;"33034132";"6";"Não";;;;;;;;;;;;;;;;;;;;;
"1186";"860";"Luis Carlos Heinze";"Luis Carlos Heinze";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1186";;"sen.luiscarlosheinze@senado.leg.br";"PP";"RS";"Não";"Sim";;;;"574";"RS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"6015";"Ireneu Orth";;;;;;;;;
"1186";"860";"Luis Carlos Heinze";"Luis Carlos Heinze";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1186";;"sen.luiscarlosheinze@senado.leg.br";"PP";"RS";"Não";"Sim";;;;"574";"RS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"6016";"Drica de Lucena";;;;;;;;;
"1186";"860";"Luis Carlos Heinze";"Luis Carlos Heinze";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1186";;"sen.luiscarlosheinze@senado.leg.br";"PP";"RS";"Não";"Sim";;;;"574";"RS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2919";"2019-02-01";;;;;;;
"5585";"889";"Luiz Carlos do Carmo";"Luiz Carlos do Carmo";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5585.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5585";;"sen.luizcarlosdocarmo@senado.leg.br";;;;;"33036439";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"5585";"889";"Luiz Carlos do Carmo";"Luiz Carlos do Carmo";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5585.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5585";;"sen.luizcarlosdocarmo@senado.leg.br";;;;;"33036440";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"5585";"889";"Luiz Carlos do Carmo";"Luiz Carlos do Carmo";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5585.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5585";;"sen.luizcarlosdocarmo@senado.leg.br";;;;;"33036445";"3";"Não";;;;;;;;;;;;;;;;;;;;;
"5585";"889";"Luiz Carlos do Carmo";"Luiz Carlos do Carmo";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5585.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5585";;"sen.luizcarlosdocarmo@senado.leg.br";"PSC";"GO";"Sim";"Sim";;;;"504";"GO";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"2º Suplente";"5587";"Eladio Carneiro";"2879";"2019-01-02";;;;"Titular";"456";"Ronaldo Caiado";
"151";"942";"Luiz Pastore";"Luiz Osvaldo Pastore";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador151.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/151";;"sen.luizpastore@senado.leg.br";;;;;"33031156";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"151";"942";"Luiz Pastore";"Luiz Osvaldo Pastore";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador151.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/151";;"sen.luizpastore@senado.leg.br";;;;;"33031129";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"151";"942";"Luiz Pastore";"Luiz Osvaldo Pastore";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador151.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/151";;"sen.luizpastore@senado.leg.br";"MDB";"ES";"Não";"Não";;;;"503";"ES";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"2º Suplente";"5583";"Schariff Moyses";"2985";"2022-07-07";;;;"Titular";"2331";"Rose de Freitas";
"151";"942";"Luiz Pastore";"Luiz Osvaldo Pastore";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador151.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/151";;"sen.luizpastore@senado.leg.br";"MDB";"ES";"Não";"Não";;;;"503";"ES";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"2º Suplente";"5583";"Schariff Moyses";"2948";"2019-11-20";"2020-03-25";"RET";"Retorno do titular";"Titular";"2331";"Rose de Freitas";
"151";"942";"Luiz Pastore";"Luiz Osvaldo Pastore";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador151.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/151";;"sen.luizpastore@senado.leg.br";"MDB";"ES";"Não";"Não";;;;"503";"ES";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"2º Suplente";"5583";"Schariff Moyses";;;;;;"Titular";"2331";"Rose de Freitas";
"5557";"888";"Mailza Gomes";"Mailza Assis da Silva";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5557.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5557";;"sen.mailzagomes@senado.leg.br";;;;;"33031367";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"5557";"888";"Mailza Gomes";"Mailza Assis da Silva";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5557.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5557";;"sen.mailzagomes@senado.leg.br";;;;;"33031347";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"5557";"888";"Mailza Gomes";"Mailza Assis da Silva";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5557.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5557";;"sen.mailzagomes@senado.leg.br";"PP";"AC";"Não";"Sim";;;;"500";"AC";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"2º Suplente";"5559";"Bispo José";"2880";"2019-01-03";;;;"Titular";"4558";"Gladson Cameli";
"5376";"847";"Mara Gabrilli";"Mara Cristina Gabrilli";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5376";;"sen.maragabrilli@senado.leg.br";;;;;"33032191";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"5376";"847";"Mara Gabrilli";"Mara Cristina Gabrilli";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5376";;"sen.maragabrilli@senado.leg.br";;;;;"33032775";"3";"Sim";;;;;;;;;;;;;;;;;;;;;
"5376";"847";"Mara Gabrilli";"Mara Cristina Gabrilli";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5376";;"sen.maragabrilli@senado.leg.br";"PSDB";"SP";"Não";"Sim";;;;"569";"SP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"3651";"Alfredo Cotait Neto";;;;;;;;;
"5376";"847";"Mara Gabrilli";"Mara Cristina Gabrilli";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5376";;"sen.maragabrilli@senado.leg.br";"PSDB";"SP";"Não";"Sim";;;;"569";"SP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"6007";"Ivani Boscolo";;;;;;;;;
"5376";"847";"Mara Gabrilli";"Mara Cristina Gabrilli";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5376";;"sen.maragabrilli@senado.leg.br";"PSDB";"SP";"Não";"Sim";;;;"569";"SP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2922";"2019-02-01";;;;;;;
"742";"813";"Marcelo Castro";"Marcelo Costa e Castro";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/742";;"sen.marcelocastro@senado.leg.br";;;;;"33034078";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"742";"813";"Marcelo Castro";"Marcelo Costa e Castro";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/742";;"sen.marcelocastro@senado.leg.br";;;;;"33036130";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"742";"813";"Marcelo Castro";"Marcelo Costa e Castro";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/742";;"sen.marcelocastro@senado.leg.br";"MDB";"PI";"Não";"Sim";;;;"539";"PI";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5910";"José Hamilton";;;;;;;;;
"742";"813";"Marcelo Castro";"Marcelo Costa e Castro";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/742";;"sen.marcelocastro@senado.leg.br";"MDB";"PI";"Não";"Sim";;;;"539";"PI";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5911";"Rosário Bezerra";;;;;;;;;
"742";"813";"Marcelo Castro";"Marcelo Costa e Castro";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/742";;"sen.marcelocastro@senado.leg.br";"MDB";"PI";"Não";"Sim";;;;"539";"PI";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2923";"2019-02-01";;;;;;;
"5422";"868";"Marcos Rogério";"Marcos Rogério da Silva Brito";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5422";;"sen.marcosrogerio@senado.leg.br";"PL";"RO";"Não";"Sim";"33036148";"1";"Não";"576";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"6021";"Samuel Araujo";;;;;;;;;
"5422";"868";"Marcos Rogério";"Marcos Rogério da Silva Brito";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5422";;"sen.marcosrogerio@senado.leg.br";"PL";"RO";"Não";"Sim";"33036148";"1";"Não";"576";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"6022";"Pastor Severino";;;;;;;;;
"5422";"868";"Marcos Rogério";"Marcos Rogério da Silva Brito";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5422";;"sen.marcosrogerio@senado.leg.br";"PL";"RO";"Não";"Sim";"33036148";"1";"Não";"576";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2926";"2019-02-01";;;;;;;
"5942";"862";"Marcos do Val";"Marcos Ribeiro do Val";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5942";;"sen.marcosdoval@senado.leg.br";;;;;"33036747";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"5942";"862";"Marcos do Val";"Marcos Ribeiro do Val";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5942";;"sen.marcosdoval@senado.leg.br";;;;;"33036753";"3";"Não";;;;;;;;;;;;;;;;;;;;;
"5942";"862";"Marcos do Val";"Marcos Ribeiro do Val";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5942";;"sen.marcosdoval@senado.leg.br";"PODEMOS";"ES";"Não";"Não";;;;"547";"ES";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5944";"Rosana Foerst";;;;;;;;;
"5942";"862";"Marcos do Val";"Marcos Ribeiro do Val";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5942";;"sen.marcosdoval@senado.leg.br";"PODEMOS";"ES";"Não";"Não";;;;"547";"ES";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5945";"Ronaldo Libardi";;;;;;;;;
"5942";"862";"Marcos do Val";"Marcos Ribeiro do Val";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5942";;"sen.marcosdoval@senado.leg.br";"PODEMOS";"ES";"Não";"Não";;;;"547";"ES";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2925";"2019-02-01";;;;;;;
"6304";"910";"Margareth Buzetti";"Margareth Gettert Busetti";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6304.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6304";;"sen.margarethbuzetti@senado.leg.br";"PP";"MT";"Não";"Não";"33036408";"1";"Não";"592";"MT";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"6305";"José Esteves de Lacerda Filho";"2982";"2022-06-07";;;;"Titular";"6295";"Carlos Fávaro";
"5908";"911";"Maria das Vitórias";"Maria das Vitórias Soares de Medeiros";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5908.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5908";;"sen.mariadasvitorias@senado.leg.br";;;;;"33034086";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"5908";"911";"Maria das Vitórias";"Maria das Vitórias Soares de Medeiros";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5908.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5908";;"sen.mariadasvitorias@senado.leg.br";;;;;"33036708";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"5908";"911";"Maria das Vitórias";"Maria das Vitórias Soares de Medeiros";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5908.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5908";;"sen.mariadasvitorias@senado.leg.br";;;;;"33036709";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"5908";"911";"Maria das Vitórias";"Maria das Vitórias Soares de Medeiros";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5908.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5908";;"sen.mariadasvitorias@senado.leg.br";"PSD";"AC";"Não";"Não";;;;"520";"AC";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5909";"Maria Alice";"2983";"2022-07-06";;;;"Titular";"4560";"Sérgio Petecão";
"1023";"828";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";;;;;"33031306";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"1023";"828";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";;;;;"33034055";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"1023";"828";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";;;;;"33032878";"3";"Não";;;;;;;;;;;;;;;;;;;;;
"1023";"828";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";"PP";"SE";"Não";"Não";;;;"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"1º Suplente";"5635";"Ricardo Franco";;;;;;;;;
"1023";"828";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";"PP";"SE";"Não";"Não";;;;"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"2º Suplente";"4786";"Virginio de Carvalho";;;;;;;;;
"1023";"828";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";"PP";"SE";"Não";"Não";;;;"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2969";"2021-08-05";;;;;;;
"1023";"828";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";"PP";"SE";"Não";"Não";;;;"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2807";"2017-01-01";"2021-07-16";"LSP";"Licença Saúde-Particular";;;;
"1023";"828";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";"PP";"SE";"Não";"Não";;;;"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2795";"2016-08-22";"2016-09-30";"AFO";"Afastamento do exercício";;;;
"1023";"828";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";"PP";"SE";"Não";"Não";;;;"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2780";"2016-05-10";"2016-05-13";"AFO";"Afastamento do exercício";;;;"2016-05-10"
"1023";"828";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";"PP";"SE";"Não";"Não";;;;"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2758";"2015-02-01";"2015-11-10";"AFO";"Afastamento do exercício";;;;
"1023";"828";"Maria do Carmo Alves";"Maria do Carmo do Nascimento Alves";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023";;"sen.mariadocarmoalves@senado.leg.br";"PP";"SE";"Não";"Não";;;;"517";"SE";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;;;;;;
"6027";"881";"Mecias de Jesus";"Antônio Mecias Pereira de Jesus";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6027.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6027";;"sen.meciasdejesus@senado.leg.br";;;;;"33035291";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"6027";"881";"Mecias de Jesus";"Antônio Mecias Pereira de Jesus";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6027.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6027";;"sen.meciasdejesus@senado.leg.br";;;;;"33035292";"2";"Não";;;;;;;;;;;;;;;;;;;;;
